1,1500538660318,-0.22973633,-2.5820313,9.5390625
1,1500538660319,-0.15551758,-2.6425781,9.578125
1,1500538660320,-0.2919922,-2.5527344,9.5703125
1,1500538660320,-0.17944336,-2.5585938,9.5859375
1,1500538660382,-0.20825195,-2.6035156,9.5703125
1,1500538660386,-0.19152832,-2.6015625,9.5546875
1,1500538660389,-0.15551758,-2.6152344,9.5703125
1,1500538660437,-0.28955078,-2.5410156,9.5234375
1,1500538660439,-0.12927246,-2.671875,9.6328125
1,1500538660440,-0.2536621,-2.484375,9.5703125
1,1500538660499,-0.23217773,-2.6035156,9.578125
1,1500538660501,-0.13635254,-2.6132813,9.5859375
1,1500538660502,-0.2010498,-2.5527344,9.5703125
1,1500538660558,-0.17712402,-2.609375,9.5859375
1,1500538660560,-0.22265625,-2.5234375,9.5546875
1,1500538660567,-0.16040039,-2.6269531,9.5859375
1,1500538660619,-0.24414063,-2.5605469,9.546875
1,1500538660622,-0.14355469,-2.5917969,9.5625
1,1500538660625,-0.11248779,-2.5605469,9.546875
1,1500538660682,-0.18432617,-2.6054688,9.578125
1,1500538660685,-0.11730957,-2.6230469,9.5546875
1,1500538660689,-0.19628906,-2.5371094,9.578125
1,1500538660740,-0.16040039,-2.5878906,9.6015625
1,1500538660744,-0.2130127,-2.5488281,9.5390625
1,1500538660748,-0.14355469,-2.59375,9.5859375
1,1500538660801,-0.2010498,-2.4726563,9.5859375
1,1500538660805,-0.11968994,-2.5703125,9.5859375
1,1500538660807,-0.18432617,-2.5390625,9.5859375
1,1500538660862,-0.22497559,-2.6308594,9.6171875
1,1500538660865,-0.1340332,-2.6425781,9.5390625
1,1500538660868,-0.18432617,-2.5175781,9.546875
1,1500538660922,-0.16516113,-2.5292969,9.5859375
1,1500538660925,-0.21057129,-2.53125,9.59375
1,1500538660928,-0.11010742,-2.6230469,9.59375
1,1500538660985,-0.1484375,-2.5820313,9.5703125
1,1500538660990,-0.25610352,-2.5410156,9.53125
1,1500538660993,-0.13879395,-2.625,9.59375
