2,1500538660321,1498.0,-331.75,-529.5
2,1500538660383,1497.0,-331.0,-530.0
2,1500538660387,1497.0,-331.0,-530.0
2,1500538660389,1497.0,-330.75,-530.5
2,1500538660438,1497.0,-331.0,-528.5
2,1500538660440,1497.0,-331.5,-528.5
2,1500538660443,1497.0,-331.25,-529.0
2,1500538660500,1497.0,-331.0,-529.0
2,1500538660501,1497.0,-331.0,-530.0
2,1500538660503,1497.0,-331.5,-528.5
2,1500538660559,1497.0,-331.25,-529.5
2,1500538660561,1498.0,-330.5,-530.5
2,1500538660569,1497.0,-331.25,-529.0
2,1500538660620,1497.0,-331.75,-528.5
2,1500538660623,1497.0,-331.0,-531.5
2,1500538660625,1497.0,-331.75,-529.5
2,1500538660683,1497.0,-331.5,-529.0
2,1500538660686,1497.0,-331.5,-531.0
2,1500538660690,1497.0,-332.0,-529.5
2,1500538660741,1497.0,-332.0,-529.0
2,1500538660745,1497.0,-331.0,-530.5
2,1500538660748,1498.0,-331.25,-529.5
2,1500538660803,1498.0,-331.5,-529.0
2,1500538660806,1497.0,-331.25,-531.0
2,1500538660808,1497.0,-331.75,-529.0
2,1500538660863,1498.0,-331.5,-529.0
2,1500538660865,1497.0,-331.25,-530.5
2,1500538660868,1497.0,-331.0,-530.0
2,1500538660923,1497.0,-331.5,-529.5
2,1500538660926,1497.0,-331.0,-531.0
2,1500538660928,1497.0,-331.25,-529.5
2,1500538660987,1497.0,-332.25,-529.0
2,1500538660991,1497.0,-331.25,-530.5
2,1500538660993,1497.0,-331.5,-530.0
2,1500538661045,1497.0,-331.5,-530.0
2,1500538661049,1497.0,-331.0,-530.5
2,1500538661052,1497.0,-332.0,-529.0
2,1500538661107,1497.0,-331.25,-529.0
2,1500538661111,1497.0,-331.25,-531.0
2,1500538661114,1497.0,-331.5,-528.5
2,1500538661169,1497.0,-332.0,-529.5
2,1500538661173,1497.0,-331.5,-530.5
2,1500538661175,1497.0,-331.5,-530.0
2,1500538661228,1497.0,-332.0,-529.5
2,1500538661232,1497.0,-331.5,-530.5
2,1500538661236,1497.0,-332.25,-529.0
2,1500538661288,1497.0,-332.25,-529.0
2,1500538661291,1497.0,-331.5,-530.5
2,1500538661296,1498.0,-331.25,-529.0
2,1500538661349,1497.0,-331.5,-529.5
2,1500538661354,1497.0,-331.5,-530.5
2,1500538661356,1497.0,-332.25,-529.0
2,1500538661410,1497.0,-331.5,-529.5
2,1500538661415,1497.0,-331.5,-530.5
2,1500538661417,1497.0,-331.25,-529.0
2,1500538661475,1497.0,-332.25,-529.0
2,1500538661479,1497.0,-331.25,-530.5
2,1500538661481,1497.0,-331.5,-529.0
2,1500538661535,1497.0,-332.0,-529.0
2,1500538661537,1497.0,-331.5,-530.5
2,1500538661541,1497.0,-331.5,-529.5
2,1500538661593,1497.0,-332.25,-529.0
2,1500538661597,1497.0,-331.25,-529.0
2,1500538661601,1497.0,-331.5,-530.0
2,1500538661653,1497.0,-331.5,-529.5
2,1500538661657,1497.0,-331.25,-531.0
2,1500538661660,1497.0,-332.0,-530.0
2,1500538661714,1497.0,-331.25,-530.0
2,1500538661720,1498.0,-331.5,-530.5
2,1500538661723,1498.0,-331.25,-530.0
2,1500538661775,1497.0,-332.25,-529.0
2,1500538661777,1497.0,-331.5,-530.5
2,1500538661780,1497.0,-331.25,-530.0
2,1500538661839,1497.0,-332.25,-529.5
2,1500538661846,1497.0,-331.0,-531.5
2,1500538661858,1497.0,-332.0,-530.0
2,1500538661885,1497.0,-332.25,-529.0
2,1500538661894,1497.0,-331.5,-530.0
2,1500538661937,1497.0,-331.0,-530.5
2,1500538661939,1498.0,-331.0,-531.0
2,1500538661942,1497.0,-331.5,-529.5
2,1500538661998,1497.0,-332.25,-529.0
2,1500538662003,1497.0,-331.25,-530.5
2,1500538662005,1497.0,-331.75,-529.5
2,1500538662059,1497.0,-332.0,-529.5
2,1500538662064,1497.0,-331.5,-530.0
2,1500538662066,1497.0,-331.75,-530.0
2,1500538662120,1497.0,-331.5,-529.5
2,1500538662124,1497.0,-331.5,-530.5
2,1500538662126,1497.0,-331.25,-530.5
2,1500538662180,1497.0,-332.0,-529.0
2,1500538662184,1497.0,-331.5,-530.5
2,1500538662189,1497.0,-331.5,-530.0
2,1500538662242,1497.0,-332.25,-529.5
2,1500538662245,1497.0,-331.25,-531.0
2,1500538662250,1497.0,-332.25,-529.0
2,1500538662303,1497.0,-332.25,-529.0
2,1500538662306,1497.0,-331.75,-530.0
2,1500538662309,1497.0,-331.75,-529.5
2,1500538662363,1497.0,-331.75,-529.5
2,1500538662367,1497.0,-331.75,-531.0
2,1500538662371,1497.0,-332.25,-529.0
2,1500538662424,1497.0,-331.75,-530.0
2,1500538662428,1497.0,-331.5,-530.0
2,1500538662432,1497.0,-332.0,-530.0
2,1500538662485,1497.0,-331.5,-530.5
2,1500538662488,1497.0,-331.5,-530.5
2,1500538662491,1497.0,-331.25,-530.5
2,1500538662545,1497.0,-331.75,-530.0
2,1500538662549,1497.0,-331.5,-531.0
2,1500538662552,1497.0,-331.75,-530.0
2,1500538662607,1497.0,-332.0,-529.5
2,1500538662611,1497.0,-331.5,-531.0
2,1500538662614,1497.0,-330.75,-530.5
2,1500538662668,1497.0,-331.0,-530.5
2,1500538662673,1497.0,-331.5,-531.0
2,1500538662676,1497.0,-331.25,-530.0
2,1500538662729,1497.0,-331.25,-530.5
2,1500538662734,1497.0,-331.25,-530.5
2,1500538662736,1497.0,-330.75,-530.5
2,1500538662788,1497.0,-331.75,-530.0
2,1500538662793,1497.0,-331.25,-530.5
2,1500538662795,1497.0,-331.0,-530.5
2,1500538662849,1497.0,-332.0,-529.5
2,1500538662852,1497.0,-331.5,-531.0
2,1500538662856,1497.0,-332.0,-529.5
2,1500538662911,1497.0,-332.0,-529.5
2,1500538662914,1497.0,-331.5,-531.0
2,1500538662919,1497.0,-331.0,-530.5
2,1500538662971,1497.0,-331.75,-529.5
2,1500538662974,1497.0,-331.25,-530.5
2,1500538662978,1497.0,-331.75,-530.0
2,1500538663032,1497.0,-331.75,-530.0
2,1500538663036,1497.0,-331.5,-529.5
2,1500538663049,1497.0,-331.5,-530.5
2,1500538663092,1497.0,-332.0,-529.5
2,1500538663095,1497.0,-331.25,-530.5
2,1500538663097,1497.0,-331.25,-530.5
2,1500538663154,1497.0,-331.25,-530.0
2,1500538663157,1497.0,-331.25,-530.5
2,1500538663160,1497.0,-331.75,-530.0
2,1500538663213,1497.0,-332.25,-529.5
2,1500538663219,1497.0,-331.0,-531.0
2,1500538663222,1497.0,-331.5,-530.0
2,1500538663274,1497.0,-331.0,-530.5
2,1500538663279,1497.0,-331.0,-530.5
2,1500538663282,1497.0,-332.0,-530.0
2,1500538663334,1497.0,-331.5,-530.5
2,1500538663339,1497.0,-331.5,-530.5
2,1500538663341,1497.0,-331.25,-530.5
2,1500538663396,1497.0,-332.0,-529.5
2,1500538663400,1497.0,-331.25,-530.5
2,1500538663403,1497.0,-331.0,-530.5
2,1500538663456,1497.0,-331.25,-530.0
2,1500538663460,1497.0,-331.25,-530.0
2,1500538663463,1497.0,-331.5,-530.0
2,1500538663516,1497.0,-332.0,-529.5
2,1500538663520,1497.0,-331.5,-530.5
2,1500538663522,1497.0,-331.75,-530.0
2,1500538663577,1497.0,-332.0,-530.0
2,1500538663583,1497.0,-331.5,-531.0
2,1500538663587,1497.0,-332.0,-529.0
2,1500538663638,1497.0,-332.0,-530.0
2,1500538663640,1497.0,-331.5,-530.5
2,1500538663644,1497.0,-331.5,-530.5
2,1500538663703,1497.0,-331.75,-530.0
2,1500538663706,1497.0,-331.0,-530.5
2,1500538663708,1497.0,-331.5,-529.5
2,1500538663761,1497.0,-331.5,-530.0
2,1500538663764,1497.0,-331.5,-530.5
2,1500538663766,1498.0,-331.0,-530.0
2,1500538663821,1497.0,-331.75,-530.0
2,1500538663824,1497.0,-331.25,-530.5
2,1500538663828,1497.0,-332.0,-529.5
2,1500538663881,1497.0,-331.25,-530.5
2,1500538663886,1497.0,-330.75,-531.5
2,1500538663888,1497.0,-331.75,-529.5
2,1500538663944,1497.0,-331.5,-530.5
2,1500538663948,1497.0,-331.25,-530.5
2,1500538663951,1497.0,-331.25,-530.5
2,1500538664002,1497.0,-331.75,-530.0
2,1500538664006,1497.0,-331.25,-530.0
2,1500538664009,1497.0,-331.75,-530.0
2,1500538664066,1497.0,-332.0,-529.5
2,1500538664068,1497.0,-331.75,-530.5
2,1500538664072,1497.0,-331.25,-530.5
2,1500538664123,1497.0,-332.0,-529.5
2,1500538664128,1497.0,-331.25,-530.5
2,1500538664131,1497.0,-331.5,-529.5
2,1500538664184,1497.0,-331.25,-530.0
2,1500538664188,1497.0,-331.5,-530.5
2,1500538664190,1497.0,-331.5,-529.5
2,1500538664246,1497.0,-331.75,-530.0
2,1500538664250,1497.0,-331.25,-530.0
2,1500538664252,1497.0,-331.25,-530.0
2,1500538664307,1497.0,-331.75,-529.5
